[Command: python -u /media/data/Causal_Inference/experiment_synthetic/main.py]
17000 | 0.00000 | 19.39450 | 0.00002 | [+1.0288, +0.9606, +0.9581, +1.0557, +1.0542, +0.0400, +0.0346, +0.0219, +0.0389, +0.0240]
18000 | 0.00000 | 19.38134 | 0.00002 | [+1.0319, +0.9631, +0.9569, +1.0558, +1.0489, +0.0402, +0.0352, +0.0225, +0.0394, +0.0245]
19000 | 0.00000 | 19.37238 | 0.00002 | [+1.0349, +0.9654, +0.9557, +1.0560, +1.0439, +0.0404, +0.0354, +0.0228, +0.0398, +0.0251]
20000 | 0.00000 | 19.36842 | 0.00002 | [+1.0378, +0.9675, +0.9547, +1.0562, +1.0390, +0.0404, +0.0355, +0.0231, +0.0401, +0.0255]
21000 | 0.00000 | 19.36817 | 0.00002 | [+1.0406, +0.9694, +0.9537, +1.0564, +1.0344, +0.0404, +0.0354, +0.0233, +0.0402, +0.0257]
22000 | 0.00000 | 19.37097 | 0.00001 | [+1.0431, +0.9715, +0.9528, +1.0566, +1.0299, +0.0402, +0.0355, +0.0233, +0.0403, +0.0259]
23000 | 0.00000 | 19.37691 | 0.00001 | [+1.0456, +0.9733, +0.9521, +1.0569, +1.0255, +0.0400, +0.0354, +0.0233, +0.0404, +0.0259]
24000 | 0.00000 | 19.38269 | 0.00001 | [+1.0481, +0.9750, +0.9512, +1.0570, +1.0215, +0.0399, +0.0353, +0.0232, +0.0403, +0.0260]
25000 | 0.00000 | 19.39054 | 0.00002 | [+1.0505, +0.9766, +0.9505, +1.0572, +1.0175, +0.0397, +0.0350, +0.0230, +0.0402, +0.0260]
26000 | 0.00000 | 19.39968 | 0.00001 | [+1.0526, +0.9783, +0.9499, +1.0574, +1.0136, +0.0394, +0.0350, +0.0230, +0.0402, +0.0259]
27000 | 0.00000 | 19.40985 | 0.00002 | [+1.0545, +0.9799, +0.9494, +1.0578, +1.0097, +0.0390, +0.0348, +0.0230, +0.0403, +0.0256]
28000 | 0.00000 | 19.42012 | 0.00001 | [+1.0567, +0.9814, +0.9486, +1.0577, +1.0063, +0.0389, +0.0347, +0.0226, +0.0400, +0.0257]
29000 | 0.00000 | 19.43122 | 0.00001 | [+1.0587, +0.9828, +0.9480, +1.0579, +1.0028, +0.0387, +0.0344, +0.0223, +0.0398, +0.0256]
30000 | 0.00000 | 19.44228 | 0.00001 | [+1.0605, +0.9841, +0.9476, +1.0582, +0.9993, +0.0383, +0.0342, +0.0223, +0.0398, +0.0253]
31000 | 0.00000 | 19.45312 | 0.00039 | [+1.0633, +0.9846, +0.9461, +1.0578, +0.9970, +0.0391, +0.0331, +0.0211, +0.0391, +0.0262]
32000 | 0.00000 | 19.46504 | 0.00001 | [+1.0640, +0.9866, +0.9465, +1.0585, +0.9929, +0.0378, +0.0337, +0.0217, +0.0395, +0.0251]
33000 | 0.00000 | 19.47667 | 0.00001 | [+1.0657, +0.9879, +0.9460, +1.0586, +0.9898, +0.0375, +0.0335, +0.0216, +0.0393, +0.0249]
34000 | 0.00000 | 19.48870 | 0.00001 | [+1.0673, +0.9890, +0.9455, +1.0588, +0.9869, +0.0373, +0.0333, +0.0212, +0.0391, +0.0248]
35000 | 0.00000 | 19.50016 | 0.00010 | [+1.0684, +0.9902, +0.9457, +1.0594, +0.9833, +0.0366, +0.0331, +0.0216, +0.0394, +0.0240]
36000 | 0.00000 | 19.51231 | 0.00001 | [+1.0703, +0.9912, +0.9446, +1.0591, +0.9810, +0.0368, +0.0327, +0.0208, +0.0389, +0.0244]
37000 | 0.00000 | 19.52411 | 0.00002 | [+1.0718, +0.9925, +0.9443, +1.0591, +0.9782, +0.0365, +0.0328, +0.0206, +0.0385, +0.0241]
38000 | 0.00000 | 19.53582 | 0.00002 | [+1.0733, +0.9931, +0.9438, +1.0594, +0.9756, +0.0364, +0.0321, +0.0203, +0.0385, +0.0241]
39000 | 0.00000 | 19.54611 | 0.00038 | [+1.0738, +0.9943, +0.9444, +1.0603, +0.9719, +0.0354, +0.0322, +0.0211, +0.0392, +0.0229]
40000 | 0.00000 | 19.55792 | 0.00010 | [+1.0758, +0.9948, +0.9433, +1.0601, +0.9700, +0.0358, +0.0314, +0.0201, +0.0387, +0.0235]
41000 | 0.00000 | 19.56903 | 0.00001 | [+1.0771, +0.9964, +0.9426, +1.0598, +0.9676, +0.0355, +0.0318, +0.0197, +0.0381, +0.0235]
42000 | 0.00000 | 19.57990 | 0.00013 | [+1.0790, +0.9966, +0.9419, +1.0596, +0.9656, +0.0360, +0.0309, +0.0191, +0.0376, +0.0238]
43000 | 0.00000 | 19.59074 | 0.00003 | [+1.0796, +0.9977, +0.9418, +1.0603, +0.9627, +0.0352, +0.0310, +0.0192, +0.0381, +0.0232]
44000 | 0.00000 | 19.60089 | 0.00001 | [+1.0808, +0.9991, +0.9414, +1.0601, +0.9603, +0.0349, +0.0313, +0.0190, +0.0376, +0.0230]
45000 | 0.00000 | 19.61210 | 0.00001 | [+1.0819, +0.9999, +0.9411, +1.0603, +0.9579, +0.0347, +0.0310, +0.0188, +0.0375, +0.0228]
46000 | 0.00000 | 19.62256 | 0.00001 | [+1.0829, +1.0009, +0.9408, +1.0604, +0.9555, +0.0344, +0.0310, +0.0186, +0.0373, +0.0226]
47000 | 0.00000 | 19.63373 | 0.00001 | [+1.0841, +1.0016, +0.9405, +1.0605, +0.9532, +0.0343, +0.0307, +0.0184, +0.0372, +0.0224]
48000 | 0.00000 | 19.64293 | 0.00001 | [+1.0852, +1.0024, +0.9401, +1.0606, +0.9510, +0.0341, +0.0306, +0.0182, +0.0370, +0.0223]
49000 | 0.00000 | 19.65355 | 0.00001 | [+1.0862, +1.0032, +0.9397, +1.0606, +0.9488, +0.0339, +0.0304, +0.0179, +0.0368, +0.0222]
50000 | 0.00000 | 19.66310 | 0.00009 | [+1.0867, +1.0042, +0.9398, +1.0612, +0.9462, +0.0332, +0.0305, +0.0181, +0.0372, +0.0216]
51000 | 0.00000 | 19.67351 | 0.00003 | [+1.0880, +1.0052, +0.9390, +1.0609, +0.9444, +0.0333, +0.0305, +0.0175, +0.0366, +0.0218]
52000 | 0.00000 | 19.68377 | 0.00001 | [+1.0892, +1.0056, +0.9387, +1.0610, +0.9423, +0.0333, +0.0300, +0.0173, +0.0365, +0.0217]
53000 | 0.00000 | 19.69267 | 0.00001 | [+1.0901, +1.0061, +0.9386, +1.0612, +0.9401, +0.0331, +0.0296, +0.0173, +0.0365, +0.0215]
54000 | 0.00000 | 19.70212 | 0.00001 | [+1.0911, +1.0070, +0.9383, +1.0612, +0.9380, +0.0330, +0.0297, +0.0171, +0.0362, +0.0213]
55000 | 0.00000 | 19.71224 | 0.00001 | [+1.0919, +1.0078, +0.9380, +1.0614, +0.9360, +0.0327, +0.0296, +0.0169, +0.0361, +0.0211]
56000 | 0.00000 | 19.72152 | 0.00001 | [+1.0929, +1.0083, +0.9376, +1.0615, +0.9340, +0.0326, +0.0293, +0.0166, +0.0360, +0.0211]
57000 | 0.00000 | 19.73029 | 0.00007 | [+1.0943, +1.0087, +0.9372, +1.0614, +0.9321, +0.0330, +0.0288, +0.0162, +0.0357, +0.0211]
58000 | 0.00000 | 19.74003 | 0.00002 | [+1.0947, +1.0095, +0.9369, +1.0617, +0.9302, +0.0324, +0.0288, +0.0162, +0.0358, +0.0209]
59000 | 0.00000 | 19.74937 | 0.00001 | [+1.0954, +1.0104, +0.9367, +1.0617, +0.9282, +0.0320, +0.0290, +0.0160, +0.0356, +0.0208]
60000 | 0.00000 | 19.75852 | 0.00002 | [+1.0961, +1.0110, +0.9364, +1.0619, +0.9263, +0.0318, +0.0288, +0.0159, +0.0356, +0.0206]
61000 | 0.00000 | 19.76701 | 0.00002 | [+1.0972, +1.0117, +0.9363, +1.0616, +0.9243, +0.0318, +0.0287, +0.0159, +0.0351, +0.0204]
62000 | 0.00000 | 19.77592 | 0.00001 | [+1.0981, +1.0121, +0.9361, +1.0619, +0.9222, +0.0318, +0.0283, +0.0157, +0.0353, +0.0202]
63000 | 0.00000 | 19.78452 | 0.00001 | [+1.0987, +1.0128, +0.9356, +1.0621, +0.9205, +0.0314, +0.0283, +0.0154, +0.0353, +0.0202]
64000 | 0.00000 | 19.79187 | 0.00006 | [+1.0995, +1.0134, +0.9356, +1.0626, +0.9181, +0.0314, +0.0282, +0.0155, +0.0355, +0.0194]
65000 | 0.00000 | 19.80269 | 0.00002 | [+1.1002, +1.0140, +0.9350, +1.0622, +0.9170, +0.0311, +0.0280, +0.0150, +0.0350, +0.0200]
66000 | 0.00000 | 19.81077 | 0.00016 | [+1.1014, +1.0151, +0.9350, +1.0614, +0.9149, +0.0313, +0.0283, +0.0152, +0.0340, +0.0197]
67000 | 0.00000 | 19.81951 | 0.00001 | [+1.1018, +1.0153, +0.9345, +1.0624, +0.9132, +0.0308, +0.0278, +0.0147, +0.0348, +0.0197]
68000 | 0.00000 | 19.82747 | 0.00003 | [+1.1022, +1.0161, +0.9345, +1.0626, +0.9110, +0.0304, +0.0279, +0.0149, +0.0349, +0.0191]
69000 | 0.00000 | 19.83613 | 0.00001 | [+1.1033, +1.0165, +0.9341, +1.0624, +0.9096, +0.0305, +0.0276, +0.0146, +0.0345, +0.0193]
70000 | 0.00000 | 19.84538 | 0.00027 | [+1.1046, +1.0158, +0.9332, +1.0628, +0.9085, +0.0311, +0.0263, +0.0138, +0.0347, +0.0199]
71000 | 0.00000 | 19.85250 | 0.00001 | [+1.1046, +1.0175, +0.9336, +1.0627, +0.9061, +0.0301, +0.0273, +0.0144, +0.0344, +0.0191]
72000 | 0.00000 | 19.86116 | 0.00003 | [+1.1052, +1.0180, +0.9334, +1.0628, +0.9043, +0.0300, +0.0271, +0.0143, +0.0344, +0.0189]
73000 | 0.00000 | 19.86801 | 0.00002 | [+1.1062, +1.0188, +0.9331, +1.0627, +0.9024, +0.0301, +0.0273, +0.0140, +0.0342, +0.0187]
74000 | 0.00000 | 19.87723 | 0.00001 | [+1.1069, +1.0190, +0.9328, +1.0629, +0.9009, +0.0299, +0.0268, +0.0139, +0.0342, +0.0187]
75000 | 0.00000 | 19.88444 | 0.00009 | [+1.1071, +1.0204, +0.9326, +1.0629, +0.8989, +0.0293, +0.0276, +0.0139, +0.0341, +0.0183]
76000 | 0.00000 | 19.89267 | 0.00001 | [+1.1081, +1.0203, +0.9323, +1.0630, +0.8974, +0.0295, +0.0269, +0.0136, +0.0340, +0.0184]
77000 | 0.00000 | 19.90176 | 0.00016 | [+1.1088, +1.0208, +0.9310, +1.0634, +0.8964, +0.0294, +0.0267, +0.0125, +0.0342, +0.0190]
78000 | 0.00000 | 19.90866 | 0.00003 | [+1.1095, +1.0212, +0.9314, +1.0634, +0.8943, +0.0294, +0.0265, +0.0130, +0.0341, +0.0184]
79000 | 0.00000 | 19.91700 | 0.00010 | [+1.1097, +1.0220, +0.9320, +1.0628, +0.8925, +0.0287, +0.0266, +0.0137, +0.0334, +0.0182]
80000 | 0.00000 | 19.92510 | 0.00013 | [+1.1099, +1.0228, +0.9312, +1.0635, +0.8908, +0.0282, +0.0268, +0.0132, +0.0340, +0.0180]
81000 | 0.00000 | 19.93203 | 0.00001 | [+1.1115, +1.0229, +0.9308, +1.0632, +0.8893, +0.0290, +0.0264, +0.0128, +0.0335, +0.0180]
82000 | 0.00000 | 19.93948 | 0.00021 | [+1.1124, +1.0243, +0.9307, +1.0622, +0.8876, +0.0290, +0.0270, +0.0128, +0.0324, +0.0179]
83000 | 0.00000 | 19.94652 | 0.00002 | [+1.1128, +1.0239, +0.9307, +1.0633, +0.8856, +0.0288, +0.0261, +0.0130, +0.0334, +0.0173]
84000 | 0.00000 | 19.95549 | 0.00005 | [+1.1133, +1.0238, +0.9303, +1.0636, +0.8844, +0.0286, +0.0255, +0.0127, +0.0335, +0.0177]
85000 | 0.00000 | 19.96159 | 0.00001 | [+1.1142, +1.0249, +0.9301, +1.0632, +0.8825, +0.0287, +0.0259, +0.0126, +0.0331, +0.0173]
86000 | 0.00000 | 19.97032 | 0.00001 | [+1.1145, +1.0253, +0.9297, +1.0636, +0.8810, +0.0282, +0.0258, +0.0124, +0.0333, +0.0173]
87000 | 0.00000 | 19.97748 | 0.00001 | [+1.1154, +1.0258, +0.9294, +1.0634, +0.8795, +0.0284, +0.0256, +0.0122, +0.0330, +0.0173]
88000 | 0.00000 | 19.98471 | 0.00003 | [+1.1162, +1.0260, +0.9291, +1.0633, +0.8780, +0.0285, +0.0253, +0.0121, +0.0328, +0.0173]
89000 | 0.00000 | 19.99241 | 0.00001 | [+1.1164, +1.0268, +0.9289, +1.0636, +0.8762, +0.0280, +0.0255, +0.0120, +0.0330, +0.0170]
90000 | 0.00000 | 19.99792 | 0.00018 | [+1.1177, +1.0280, +0.9290, +1.0630, +0.8739, +0.0285, +0.0261, +0.0122, +0.0322, +0.0162]
91000 | 0.00000 | 20.00799 | 0.00019 | [+1.1167, +1.0278, +0.9283, +1.0642, +0.8732, +0.0269, +0.0255, +0.0118, +0.0334, +0.0169]
92000 | 0.00000 | 20.01499 | 0.00004 | [+1.1183, +1.0277, +0.9281, +1.0640, +0.8715, +0.0278, +0.0248, +0.0117, +0.0331, +0.0167]
93000 | 0.00000 | 20.02155 | 0.00003 | [+1.1192, +1.0282, +0.9280, +1.0639, +0.8698, +0.0280, +0.0246, +0.0116, +0.0328, +0.0165]
94000 | 0.00000 | 20.02892 | 0.00002 | [+1.1196, +1.0289, +0.9278, +1.0637, +0.8683, +0.0277, +0.0248, +0.0116, +0.0325, +0.0164]
95000 | 0.00000 | 20.03723 | 0.00001 | [+1.1200, +1.0295, +0.9272, +1.0637, +0.8671, +0.0274, +0.0248, +0.0112, +0.0324, +0.0167]
96000 | 0.00000 | 20.04314 | 0.00008 | [+1.1204, +1.0308, +0.9269, +1.0637, +0.8651, +0.0271, +0.0256, +0.0111, +0.0323, +0.0162]
97000 | 0.00000 | 20.05149 | 0.00002 | [+1.1214, +1.0302, +0.9268, +1.0638, +0.8639, +0.0274, +0.0244, +0.0111, +0.0323, +0.0164]
98000 | 0.00000 | 20.05672 | 0.00004 | [+1.1221, +1.0311, +0.9264, +1.0639, +0.8619, +0.0275, +0.0248, +0.0108, +0.0323, +0.0159]
99000 | 0.00000 | 20.06625 | 0.00004 | [+1.1224, +1.0312, +0.9260, +1.0639, +0.8610, +0.0270, +0.0244, +0.0106, +0.0322, +0.0164]
IRM (reg=0.000) has 123.820 validation error.
00000 | 0.00001 | 31.14490 | 88.58960 | [+0.9900, +0.9900, +0.9900, +0.9900, +0.9900, +0.9900, +0.9900, +0.9900, +0.9900, +0.9900]
01000 | 0.00001 | 7.59206 | 0.69374 | [+0.3903, +0.3635, +0.2420, +0.4383, +0.3678, +0.7358, +0.6873, +0.7686, +0.6615, +0.7469]
02000 | 0.00001 | 7.53187 | 0.39631 | [+0.4044, +0.3788, +0.2390, +0.4538, +0.3896, +0.7170, +0.6679, +0.7603, +0.6451, +0.7226]
03000 | 0.00001 | 7.88243 | 0.17759 | [+0.5884, +0.5469, +0.4038, +0.5917, +0.5985, +0.5840, +0.5516, +0.6415, +0.5547, +0.5898]
04000 | 0.00001 | 11.78664 | 0.01018 | [+0.8990, +0.8419, +0.7493, +0.8799, +0.9565, +0.2925, +0.2826, +0.3398, +0.3097, +0.3011]
05000 | 0.00001 | 14.36645 | 0.00165 | [+0.9524, +0.9026, +0.8611, +0.9752, +1.0367, +0.1918, +0.1806, +0.2078, +0.1941, +0.1925]
06000 | 0.00001 | 16.03002 | 0.00041 | [+0.9734, +0.9226, +0.9101, +1.0126, +1.0704, +0.1369, +0.1269, +0.1374, +0.1348, +0.1311]
07000 | 0.00001 | 17.17359 | 0.00014 | [+0.9849, +0.9314, +0.9351, +1.0304, +1.0859, +0.1019, +0.0934, +0.0946, +0.0991, +0.0919]
08000 | 0.00001 | 17.98049 | 0.00007 | [+0.9921, +0.9361, +0.9491, +1.0403, +1.0919, +0.0787, +0.0712, +0.0666, +0.0757, +0.0657]
09000 | 0.00001 | 18.53296 | 0.00004 | [+0.9976, +0.9394, +0.9570, +1.0460, +1.0922, +0.0634, +0.0566, +0.0483, +0.0605, +0.0485]
10000 | 0.00001 | 18.85757 | 0.00003 | [+1.0032, +0.9427, +0.9607, +1.0493, +1.0877, +0.0545, +0.0483, +0.0379, +0.0519, +0.0388]
11000 | 0.00001 | 18.96832 | 0.00003 | [+1.0082, +0.9461, +0.9612, +1.0508, +1.0806, +0.0514, +0.0454, +0.0345, +0.0491, +0.0357]
12000 | 0.00001 | 18.98177 | 0.00003 | [+1.0128, +0.9494, +0.9602, +1.0514, +1.0733, +0.0508, +0.0450, +0.0342, +0.0489, +0.0356]
13000 | 0.00001 | 18.97257 | 0.00002 | [+1.0171, +0.9524, +0.9591, +1.0518, +1.0664, +0.0509, +0.0452, +0.0346, +0.0494, +0.0363]
14000 | 0.00001 | 18.96319 | 0.00002 | [+1.0210, +0.9553, +0.9580, +1.0521, +1.0599, +0.0510, +0.0454, +0.0350, +0.0498, +0.0369]
15000 | 0.00001 | 18.95759 | 0.00003 | [+1.0246, +0.9579, +0.9570, +1.0524, +1.0539, +0.0510, +0.0455, +0.0352, +0.0500, +0.0374]
16000 | 0.00001 | 18.95690 | 0.00002 | [+1.0279, +0.9602, +0.9562, +1.0527, +1.0482, +0.0509, +0.0455, +0.0354, +0.0502, +0.0377]
17000 | 0.00001 | 18.96014 | 0.00002 | [+1.0309, +0.9623, +0.9555, +1.0530, +1.0430, +0.0507, +0.0454, +0.0355, +0.0503, +0.0379]
18000 | 0.00001 | 18.96710 | 0.00054 | [+1.0329, +0.9638, +0.9560, +1.0546, +1.0372, +0.0496, +0.0448, +0.0365, +0.0516, +0.0371]
19000 | 0.00001 | 18.97541 | 0.00002 | [+1.0364, +0.9661, +0.9544, +1.0536, +1.0337, +0.0501, +0.0450, +0.0352, +0.0502, +0.0380]
20000 | 0.00001 | 18.98500 | 0.00002 | [+1.0387, +0.9677, +0.9539, +1.0538, +1.0295, +0.0498, +0.0448, +0.0350, +0.0501, +0.0379]
21000 | 0.00001 | 18.99525 | 0.00002 | [+1.0410, +0.9689, +0.9535, +1.0542, +1.0257, +0.0496, +0.0442, +0.0348, +0.0501, +0.0379]
22000 | 0.00001 | 19.00657 | 0.00002 | [+1.0431, +0.9707, +0.9531, +1.0543, +1.0220, +0.0492, +0.0442, +0.0345, +0.0498, +0.0377]
23000 | 0.00001 | 19.01741 | 0.00003 | [+1.0447, +0.9720, +0.9531, +1.0548, +1.0184, +0.0487, +0.0441, +0.0345, +0.0498, +0.0374]
24000 | 0.00001 | 19.02916 | 0.00002 | [+1.0467, +0.9735, +0.9525, +1.0546, +1.0155, +0.0485, +0.0440, +0.0340, +0.0493, +0.0374]
25000 | 0.00001 | 19.04057 | 0.00002 | [+1.0483, +0.9744, +0.9523, +1.0551, +1.0124, +0.0481, +0.0435, +0.0338, +0.0494, +0.0372]
26000 | 0.00001 | 19.05191 | 0.00002 | [+1.0499, +0.9754, +0.9521, +1.0552, +1.0097, +0.0479, +0.0431, +0.0336, +0.0491, +0.0370]
27000 | 0.00001 | 19.06286 | 0.00001 | [+1.0513, +0.9765, +0.9519, +1.0554, +1.0070, +0.0476, +0.0430, +0.0332, +0.0489, +0.0368]
28000 | 0.00001 | 19.07447 | 0.00038 | [+1.0517, +0.9782, +0.9525, +1.0563, +1.0036, +0.0463, +0.0435, +0.0338, +0.0494, +0.0357]
29000 | 0.00001 | 19.08487 | 0.00001 | [+1.0540, +0.9783, +0.9514, +1.0557, +1.0022, +0.0471, +0.0425, +0.0327, +0.0485, +0.0365]
30000 | 0.00001 | 19.09398 | 0.00001 | [+1.0551, +0.9792, +0.9513, +1.0559, +1.0000, +0.0468, +0.0423, +0.0325, +0.0483, +0.0363]
31000 | 0.00001 | 19.10452 | 0.00002 | [+1.0561, +0.9800, +0.9512, +1.0562, +0.9978, +0.0464, +0.0422, +0.0323, +0.0482, +0.0361]
32000 | 0.00001 | 19.11441 | 0.00001 | [+1.0572, +0.9807, +0.9510, +1.0563, +0.9958, +0.0462, +0.0419, +0.0320, +0.0480, +0.0359]
33000 | 0.00001 | 19.12323 | 0.00005 | [+1.0583, +0.9810, +0.9509, +1.0566, +0.9940, +0.0462, +0.0413, +0.0318, +0.0481, +0.0358]
34000 | 0.00001 | 19.13221 | 0.00002 | [+1.0593, +0.9819, +0.9506, +1.0566, +0.9922, +0.0459, +0.0413, +0.0314, +0.0478, +0.0357]
35000 | 0.00001 | 19.14067 | 0.00007 | [+1.0604, +0.9827, +0.9503, +1.0564, +0.9906, +0.0459, +0.0413, +0.0311, +0.0472, +0.0357]
36000 | 0.00001 | 19.14920 | 0.00002 | [+1.0610, +0.9832, +0.9505, +1.0569, +0.9887, +0.0455, +0.0409, +0.0312, +0.0475, +0.0353]
37000 | 0.00001 | 19.15723 | 0.00003 | [+1.0616, +0.9844, +0.9503, +1.0568, +0.9871, +0.0451, +0.0414, +0.0309, +0.0472, +0.0351]
38000 | 0.00001 | 19.16473 | 0.00004 | [+1.0624, +0.9846, +0.9504, +1.0570, +0.9856, +0.0450, +0.0409, +0.0309, +0.0471, +0.0349]
39000 | 0.00001 | 19.17163 | 0.00002 | [+1.0631, +0.9851, +0.9500, +1.0572, +0.9843, +0.0448, +0.0408, +0.0305, +0.0470, +0.0350]
40000 | 0.00001 | 19.17908 | 0.00001 | [+1.0638, +0.9855, +0.9501, +1.0573, +0.9828, +0.0446, +0.0405, +0.0304, +0.0469, +0.0347]
41000 | 0.00001 | 19.18512 | 0.00001 | [+1.0645, +0.9860, +0.9500, +1.0573, +0.9815, +0.0446, +0.0404, +0.0303, +0.0467, +0.0346]
42000 | 0.00001 | 19.19153 | 0.00009 | [+1.0652, +0.9855, +0.9502, +1.0580, +0.9802, +0.0446, +0.0394, +0.0303, +0.0471, +0.0345]
43000 | 0.00001 | 19.19787 | 0.00002 | [+1.0657, +0.9868, +0.9498, +1.0575, +0.9791, +0.0443, +0.0401, +0.0299, +0.0465, +0.0345]
44000 | 0.00001 | 19.20352 | 0.00001 | [+1.0661, +0.9873, +0.9498, +1.0578, +0.9778, +0.0441, +0.0400, +0.0299, +0.0465, +0.0343]
45000 | 0.00001 | 19.20922 | 0.00001 | [+1.0667, +0.9876, +0.9496, +1.0578, +0.9768, +0.0440, +0.0399, +0.0296, +0.0463, +0.0343]
46000 | 0.00001 | 19.21444 | 0.00007 | [+1.0669, +0.9884, +0.9502, +1.0580, +0.9751, +0.0436, +0.0401, +0.0301, +0.0463, +0.0336]
47000 | 0.00001 | 19.21996 | 0.00015 | [+1.0680, +0.9882, +0.9492, +1.0577, +0.9751, +0.0441, +0.0395, +0.0291, +0.0458, +0.0345]
48000 | 0.00001 | 19.22443 | 0.00024 | [+1.0688, +0.9888, +0.9491, +1.0573, +0.9741, +0.0443, +0.0396, +0.0289, +0.0453, +0.0345]
49000 | 0.00001 | 19.22965 | 0.00002 | [+1.0685, +0.9888, +0.9494, +1.0585, +0.9726, +0.0435, +0.0393, +0.0291, +0.0463, +0.0338]
50000 | 0.00001 | 19.23437 | 0.00002 | [+1.0690, +0.9893, +0.9494, +1.0583, +0.9718, +0.0435, +0.0393, +0.0290, +0.0458, +0.0338]
51000 | 0.00001 | 19.23868 | 0.00001 | [+1.0693, +0.9895, +0.9495, +1.0585, +0.9708, +0.0433, +0.0392, +0.0290, +0.0460, +0.0336]
52000 | 0.00001 | 19.24321 | 0.00001 | [+1.0696, +0.9899, +0.9495, +1.0585, +0.9700, +0.0432, +0.0392, +0.0289, +0.0457, +0.0336]
53000 | 0.00001 | 19.24744 | 0.00001 | [+1.0700, +0.9903, +0.9495, +1.0586, +0.9691, +0.0430, +0.0393, +0.0289, +0.0456, +0.0334]
54000 | 0.00001 | 19.25207 | 0.00002 | [+1.0704, +0.9905, +0.9493, +1.0586, +0.9684, +0.0430, +0.0391, +0.0286, +0.0455, +0.0335]
55000 | 0.00001 | 19.25541 | 0.00003 | [+1.0703, +0.9909, +0.9495, +1.0589, +0.9675, +0.0426, +0.0393, +0.0287, +0.0457, +0.0332]
56000 | 0.00001 | 19.25890 | 0.00004 | [+1.0713, +0.9907, +0.9491, +1.0587, +0.9671, +0.0432, +0.0387, +0.0283, +0.0453, +0.0335]
57000 | 0.00001 | 19.26253 | 0.00002 | [+1.0712, +0.9911, +0.9496, +1.0590, +0.9660, +0.0427, +0.0388, +0.0287, +0.0455, +0.0330]
58000 | 0.00001 | 19.26640 | 0.00001 | [+1.0716, +0.9914, +0.9493, +1.0589, +0.9655, +0.0427, +0.0388, +0.0284, +0.0453, +0.0331]
